"CORP","Quarterly Data","Current Ratio","Long-term Debt / Capital","Debt/Equity Ratio","Gross Margin","Operating Margin","EBIT Margin","EBITDA Margin","Pre-Tax Profit Margin","Net Profit Margin","Asset Turnover","Inventory Turnover Ratio","Receiveable Turnover","Days Sales In Receivables","ROE - Return On Equity","Return On Tangible Equity","ROA - Return On Assets","ROI - Return On Investment","Book Value Per Share","Operating Cash Flow Per Share","Free Cash Flow Per Share","Basic EPS","SH LOG10","Bin"
"STM","9/30/2006","2.7255","0.1625","0.209","35.9729","7.7199","7.7199","0","8.3565","8.2372","0.1808","1.0145","1.1234","80.1154","2.2328","2.343","1.489","1.8699","10.3311","0.6155","0.6155","0.23","0.031024914615846","1"
"STM","12/31/2006","3.3551","0.1698","0.2185","36.2611","7.0105","7.0105","0","7.9774","11.0798","0.1748","0.9652","1.1893","75.6769","2.8214","2.9529","1.9369","2.3422","10.8614","0.6264","0.6264","0.3","0.027777031630346","1"
"STM","3/31/2007","3.7856","0.1693","0.2143","34.4903","2.7241","2.7241","0","3.7786","3.2513","0.1603","0.8896","1.124","80.0747","0.7504","0.7847","0.5211","0.6233","10.9893","0.5304","0.5304","0.08","0.018483428313517","1"
"STM","6/30/2007","3.9592","0.1826","0.2423","34.6567","-31.9272","-31.9272","0","-31.0587","-31.3482","0.18","1.1818","1.1304","79.6154","-8.5025","-8.8832","-5.6432","-6.9497","9.9132","0.5155","0.5155","-0.84","-0.00022625395629097","1"
"STM","9/30/2007","4.2405","0.1838","0.2331","35.1657","7.0565","7.0565","0","8.0312","7.2904","0.1832","1.2139","1.1123","80.9123","2.0056","2.0943","1.3359","1.637","10.3678","0.4892","0.4892","0.21","-0.059060185993898","1"
"STM","12/31/2007","3.689","0.1811","0.2319","36.8709","-0.5835","-0.5835","0","-1.2764","0.7294","0.1921","1.2784","1.2368","72.7681","0.2089","0.2211","0.1401","0.1711","10.6395","0.8994","0.8994","0.02","-0.068678773907802","1"
"STM","3/31/2008","2.8495","0.1911","0.2667","36.2793","-3.5513","-3.5513","0","-3.9144","-3.3898","0.1616","1.026","1.1409","78.8862","-0.8538","-0.9123","-0.5478","-0.6907","10.9339","0.5579","0.5579","-0.09","-0.12757883277451","1"
"STM","6/30/2008","2.6607","0.1982","0.2635","36.8047","-1.0874","-1.0874","0","-2.133","-1.9657","0.1588","0.9563","1.0834","83.074","-0.5023","-0.5382","-0.3122","-0.4027","10.4402","0.4615","0.4615","-0.05","-0.013656883170933","1"
"STM","9/30/2008","2.1857","0.221","0.2909","35.5712","2.0401","2.0401","0","-10.9421","-10.7196","0.1799","0.972","1.1794","76.3131","-3.2968","-4.2301","-1.9287","-2.5682","9.9224","0.4767","0.4767","-0.32","-0.0063525435188807","1"
"STM","12/31/2008","2.4802","0.2385","0.3307","36.1001","-6.1045","-6.1045","0","-16.6886","-16.0738","0.1637","0.7908","1.3019","69.1304","-4.4875","-5.7774","-2.6306","-3.4174","9.3289","0.4345","0.4345","-0.42","-0.18492613269764","1"
"STM","3/31/2009","3.0963","0.2479","0.3511","26.3253","-23.6747","-23.6747","0","-41.5663","-32.5904","0.117","0.7385","0.8312","108.2711","-7.1732","-9.7883","-3.8123","-5.3949","8.6261","-0.016","-0.016","-0.62","-0.12733996881291","1"
"STM","6/30/2009","2.8002","0.2528","0.362","26.0913","-21.4752","-21.4752","0","-24.5359","-15.9559","0.1403","1.0166","0.8745","102.9152","-4.3295","-5.9339","-2.2379","-3.235","8.3628","0.178","0.178","-0.36","0.18015826051397","1"
"STM","9/30/2009","2.7023","0.2517","0.368","31.3407","-8.6154","-8.6154","0","-10.2857","-8.8352","0.1602","1.2025","0.9188","97.9516","-2.7546","-3.7472","-1.4153","-2.0611","8.308","0.2559","0.2559","-0.23","0.09887175573316","1"
"STM","12/31/2009","2.7825","0.2447","0.3487","37.0256","-0.2324","-0.2324","0","-3.2146","-2.7498","0.1891","1.2753","1.2179","73.8962","-4.7712","-6.4866","-2.4973","-3.6035","8.137","0.5126","0.5126","-0.08","-0.0074319585928313","1"
"STM","3/31/2010","1.903","0.157","0.3172","37.6774","-0.8602","-0.8602","0","-1.0753","2.4516","0.1768","1.1455","1.1319","79.5097","0.8251","1.1303","0.4335","0.6955","7.8645","0.4474","0.4474","0.07","0.026797180796714","1"
"STM","6/30/2010","1.8603","0.1529","0.2984","38.2458","3.5954","3.5954","0","13.7495","14.0656","0.1907","1.2005","1.2093","74.4251","5.2353","7.1371","2.6823","4.435","7.7132","0.4103","0.4103","0.4","-0.095700431443535","1"
"STM","9/30/2010","1.9377","0.1389","0.2588","39.1795","7.2638","7.2638","0","6.8498","7.452","0.1939","1.1285","1.2352","72.8604","1.8778","2.4901","1.0069","1.6171","8.336","0.6193","0.6193","0.22","-0.015651945542796","1"
"STM","12/31/2010","2.114","0.11","0.2083","39.8871","7.4832","7.4832","0","6.5655","7.7303","0.2122","1.1376","2.3033","39.0752","-0.1059","-0.1341","-0.0674","-0.0943","9.6372","0.492","0.5239","0.25","0.13617596071136","1"
